"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"gene2003"	5.36735480007258	-0.311730442377977	0.499235749556695	0.168999125406461	NA
"gene2004"	3.75458292080644	-0.249050705868197	0.487824357902878	0.196691951251549	NA
"gene2005"	5.42898288437621	-0.363453867808736	0.539110878873524	0.126346279583741	NA
"gene2006"	1.44547593224315	-0.0204653526124226	0.431749493058769	0.866563634832904	NA
"gene2007"	4.18656416951432	-0.0898149129389172	0.414027873969621	0.618225582958873	NA
"gene2008"	8.68095927690103	-0.0418827679184129	0.371480613792344	0.841581640128459	0.9203041962383
"gene2009"	6.23687007824945	0.0194422667916208	0.384140668119452	0.924982845028755	NA
"gene2010"	4.00826735185315	-0.0123607050404641	0.402698873981709	0.942889503470054	NA
"gene2011"	4.62219453147125	-0.0848652657892787	0.403200241977939	0.654867225240561	NA
"gene2012"	3.39518093804376	0.000212048385109308	0.40904370863055	0.999335321613728	NA
"gene2013"	1.97314020605575	-0.161636203071603	0.462511787021762	0.274920788431713	NA
"gene2014"	3.92906979364284	-0.0430704533116657	0.40640571302266	0.80507797779365	NA
"gene2015"	6.92763965265897	-0.128400649067453	0.394369784191463	0.537950988847616	NA
"gene2016"	1.74121473120447	0.0364469616187413	0.429419657026538	0.786549948872556	NA
"gene2017"	2.91242764218804	-0.0338736413948292	0.418832966981096	0.826143770329239	NA
"gene2018"	16.5534168393266	0.160470827082155	0.343321591970786	0.491651427450438	0.738817944557412
"gene2019"	6.95943735146564	-0.274640932028512	0.446932479193604	0.236471853426412	NA
"gene2020"	12.5624933828125	0.155694987505302	0.357845231917473	0.499235089665345	0.74227849910711
"gene2021"	1.48245014508893	-0.0720563083464718	0.438783700381677	0.558268046550676	NA
"gene2022"	5.55964323402753	0.274007370487781	0.471318117369727	0.219695899455579	NA
"gene2023"	31.8745026511459	0.52161809606652	0.355464775434357	0.0489828205709415	0.193396562026101
"gene2024"	1.7903776472398	0.0445126156461001	0.430524472240299	0.733309196439317	NA
"gene2025"	16.2898562609686	-0.24008792090062	0.376016108083801	0.316142808663701	0.593044036394633
"gene2026"	1.91981032713578	-0.0350500635724767	0.429212196830165	0.790461612192482	NA
"gene2027"	0.227628717748432	0.0343968549190465	0.44927439649695	0.794898668329212	NA
"gene2028"	0.709568629665237	0.0240425161792897	0.44188387445042	0.727110646604309	NA
"gene2029"	0.219230704119486	0.0333982023697393	0.449220952585631	0.806783215881111	NA
"gene2030"	0.421413053805295	0.0602074260138287	0.451932596937603	0.523338449123312	NA
"gene2031"	0.69252027523156	0.0168512191410496	0.441938599367044	0.787822299163112	NA
"gene2032"	11.1482195665386	-0.521445152020916	0.533951540924959	0.0723690475585109	0.24054553203505
"gene2033"	4.93505227386358	-0.0928041307191227	0.407229026284179	0.618438687913051	NA
"gene2034"	0.259015075913167	-0.0168913226913258	0.446331702518856	0.778858365987595	NA
"gene2035"	2.51491287453389	-0.0208848358542023	0.4176153819221	0.893137786584669	NA
"gene2036"	0.676984487631935	-0.0495451212877922	0.445114858189734	0.570072485169221	NA
"gene2037"	5.39754165578373	2.5915604157707	1.26287193942257	0.00364068285103804	NA
"gene2038"	1.17427215314044	-0.0600501072163506	0.438178241001454	0.613246094740813	NA
"gene2039"	1.83891216808349	-0.0763890025347006	0.434015049079682	0.581581844039623	NA
"gene2040"	20.5174731817445	-0.39439332307639	0.370837413771337	0.124944887558469	0.342651888607317
"gene2041"	6.65706935009286	0.0280780427890599	0.381002815581586	0.891091547753055	NA
"gene2042"	21.46216727736	0.614547524788302	0.453412030180547	0.0400705587288781	0.169385313013156
"gene2043"	3.0863761829736	0.312279459411888	0.557077365925615	0.104052396348252	NA
"gene2044"	8.98950934544218	0.245572203696406	0.415532632763013	0.295238440477475	0.570256763420274
"gene2045"	1.66540257529096	-0.0739423820783634	0.435243559929316	0.582698663877578	NA
"gene2046"	0.259015075913167	-0.0168913226913258	0.446331702518856	0.778858365987595	NA
"gene2047"	2.06082909160465	-0.00599936436362603	0.424397628962594	0.964502669441838	NA
"gene2048"	2.29704385698995	0.0818732779348985	0.435458150266525	0.543456336758851	NA
"gene2049"	2.46051404053242	0.051481058315384	0.420566990534424	0.743373072374907	NA
"gene2050"	0.382348752240892	0.0581478632154618	0.451673388135033	0.545087824442704	NA
"gene2051"	0.219230704119486	0.0333982023697393	0.449220952585631	0.806783215881111	NA
"gene2052"	0.535618675689	-0.0366589934659672	0.444056231917492	0.656571470471093	NA
"gene2053"	1.1242875212524	-0.0701843546686747	0.443915321045457	0.503605534409138	NA
"gene2054"	0.862394941360802	0.0125492397413904	0.438524406642607	0.906991257066643	NA
"gene2055"	0.146069693687729	0.0213706207431958	0.448759897840456	0.987322827148718	NA
"gene2056"	1.89546518526528	-0.00506665788297822	0.425319652884619	0.969101314234345	NA
"gene2057"	2.50642643643614	-0.00342213514834914	0.419778033834573	0.97998656956504	NA
"gene2058"	1.49328205094376	-0.0379671705337298	0.436872272101876	0.724295470581364	NA
"gene2059"	1.18835457912688	0.0364572789081848	0.43588381996683	0.742444474180409	NA
"gene2060"	0.227628717748432	0.0343968549190465	0.44927439649695	0.794898668329212	NA
"gene2061"	0.615917460091435	0.0391982698283928	0.443832810660268	0.694693599671467	NA
"gene2062"	12.0471232562274	-0.276331559869884	0.408656980331288	0.252329372045821	0.523701855995752
"gene2063"	3.90592751698587	0.207158313320651	0.457458677483677	0.283536280738051	NA
"gene2064"	0.713074727541464	-0.0684024188339786	0.447620423909339	0.468037095356914	NA
"gene2065"	3.05097516197544	-0.139925414897091	0.43783921294091	0.417650381307254	NA
"gene2066"	2.16164216645008	0.0715946880216659	0.428954731264648	0.628769601084777	NA
"gene2067"	1.19899845097378	0.00335691605299982	0.432742181030469	0.97757327133218	NA
"gene2068"	1.08526057214357	0.0124049323442449	0.446846612618769	0.819100268565208	NA
"gene2069"	2.16142816376304	-0.163232106974568	0.462308200203137	0.270683543419463	NA
"gene2070"	4.93968372923288	-0.107185776139528	0.407534943082753	0.577460164021575	NA
"gene2071"	22.7468554260423	-0.265156010726088	0.341634233667942	0.269633460536193	0.546680468358005
"gene2072"	6.14481344828351	-0.122606258772552	0.401115856160846	0.543723693585743	NA
"gene2073"	5.59706852519466	-0.376929546783823	0.537789231751527	0.120719951416524	NA
"gene2074"	0.49258378376371	-0.0405143212142232	0.446374626666787	0.53797048742332	NA
"gene2075"	2.02274857122177	-0.108568773738027	0.441764785569711	0.443133811456938	NA
"gene2076"	2.90841969937157	-0.17414421470173	0.453396901203288	0.310645574664217	NA
"gene2077"	2.00651684469382	-0.0880898055573467	0.433118942911528	0.549710228420416	NA
"gene2078"	2.62072861599629	-0.0206439470514657	0.419331184401198	0.889826329475245	NA
"gene2079"	2.97203806414854	-0.0716489161209715	0.423062650708763	0.646945009583532	NA
"gene2080"	1.84930046218578	0.0430290435201987	0.427489912521341	0.759601531281821	NA
"gene2081"	1.60777735245883	-0.0250953894623216	0.428746929378843	0.846385926061751	NA
"gene2082"	2.50525462124668	0.033082540252492	0.419704038299855	0.8329329165201	NA
"gene2083"	2.98522838399109	-0.0463908174557898	0.420351116152068	0.767450487167544	NA
"gene2084"	3.28501833289644	0.151649690040064	0.44081706692038	0.384232620763075	NA
"gene2085"	0.309187741809136	0.0470079399994539	0.450308122504112	0.653192701241846	NA
"gene2086"	0.39668675597195	0.00394327307085093	0.443663079530681	0.967934979793632	NA
"gene2087"	0.577393327956022	0.0308365949342987	0.443211392418048	0.749508080649546	NA
"gene2088"	0.219230704119486	0.0333982023697393	0.449220952585631	0.806783215881111	NA
"gene2089"	7.96295066683442	-0.140782772583983	0.394690278740291	0.502636753132462	0.74515992217925
"gene2090"	0.300789728180189	0.046023485848543	0.450214337089528	0.66339328758095	NA
"gene2091"	0	NA	NA	NA	NA
"gene2092"	1.02280263877959	-0.0259387489976907	0.436476134377166	0.810876178153228	NA
"gene2093"	0.551154463288625	0.0267001927262519	0.44337050277072	0.798111165454289	NA
"gene2094"	1.47560205074962	-0.0161735808168425	0.429144780768773	0.89948669809846	NA
"gene2095"	1.44310938504779	-0.114294192640132	0.454444903529531	0.317078730839427	NA
"gene2096"	1.06337950717804	-0.0844890217591843	0.446491485224978	0.447561067234305	NA
"gene2097"	1.67298396101418	-0.107303529996243	0.446915190368831	0.399328041676256	NA
"gene2098"	0.332716255773913	-0.0125390013950006	0.445453214631857	0.766509110785979	NA
"gene2099"	0.137671680058783	0.0209735084088138	0.448730418733297	0.987322827148718	NA
"gene2100"	4.98215756439504	-0.151854303330258	0.417842838458867	0.446305309226809	NA
"gene2101"	2.19849893428527	-0.125496295252352	0.445428025260394	0.389537120208589	NA
"gene2102"	1.1322419231288	0.0267924030402759	0.436507293240436	0.800190923363991	NA
"gene2103"	4.87326333871564	-0.0862656303499044	0.41040776017531	0.629292822346555	NA
"gene2104"	7.00559785194314	0.0987117775169129	0.385659518013181	0.63825916460355	NA
"gene2105"	10.3525531908347	0.166381668127974	0.383785523461961	0.465301353073345	0.728313504569632
"gene2106"	8.83046408115078	-0.337104253253359	0.453461532130572	0.176592028956052	0.4231168768593
"gene2107"	1.00666422596127	0.108156971036826	0.455092679597899	0.326846088396084	NA
"gene2108"	2.90392982031381	0.0294915308299766	0.414576641858381	0.85692339796211	NA
"gene2109"	4.09253997718531	-0.0812489784289196	0.406810994560472	0.661005254200531	NA
"gene2110"	6.92165667430861	0.682627822428138	0.819204966478592	0.0379369607704327	NA
"gene2111"	18.1616474023167	2.35137432985239	0.639988362641008	2.02560061976561e-05	0.000296541973084803
"gene2112"	4.13295458154878	0.0892866473104379	0.418872817517029	0.603064079389704	NA
"gene2113"	8.88094590082158	0.0936306240819512	0.375748157275112	0.665314066158869	0.831423384669009
"gene2114"	61.5621288533694	0.216208424582924	0.265107474899392	0.319252181403557	0.596836707206086
"gene2115"	4.23564557980396	0.132493702331402	0.420980256486603	0.485610155300303	NA
"gene2116"	37.5610026668415	-0.492263257094729	0.335464519351072	0.0529149796904084	0.20073127636427
"gene2117"	22.536187287023	-0.0993372151478203	0.316895055782582	0.66002546011479	0.828108583334056
"gene2118"	2.41099898907603	0.11203906845699	0.437257470296959	0.469454955895747	NA
"gene2119"	4.8313489150426	-0.133631902745448	0.418528380704626	0.484516550934751	NA
"gene2120"	1.15567387941713	-0.126708455844966	0.462782679044151	0.237607014102963	NA
"gene2121"	1.49011995528096	-0.0989665224097509	0.447880352567743	0.418423615399264	NA
"gene2122"	1.80607244830557	0.00297406244852896	0.426936746436934	0.983280023236266	NA
"gene2123"	1.62012182514771	-0.0505184061815625	0.432081815222546	0.695491927892492	NA
"gene2124"	0.793913681372888	-0.00136598866686895	0.438755705278205	0.977608359409102	NA
"gene2125"	1.21178653541521	-0.126762043747277	0.461098586523865	0.250568020217014	NA
"gene2126"	0.146069693687729	0.0213706207431958	0.448759897840456	0.987322827148718	NA
"gene2127"	2.75145564403931	-0.029246623102417	0.414720278034782	0.855233816214881	NA
"gene2128"	2.4840425544972	-0.0128764952590328	0.417962466139291	0.93178806816382	NA
"gene2129"	0.0815590240607032	0.0175363995846427	0.448527063528596	0.993328306366226	NA
"gene2130"	2.05893536880775	-0.0429867283321985	0.42530607872816	0.76564430664247	NA
"gene2131"	0.591731331687079	-0.0329355094988984	0.442415260928419	0.694288924543255	NA
"gene2132"	0	NA	NA	NA	NA
"gene2133"	0.19504457571513	-0.0319627629753568	0.44982948327756	0.634467626867637	NA
"gene2134"	1.6803981934616	0.000218365706105149	0.427505019438662	0.999716441898597	NA
"gene2135"	1.08260942666182	-0.0533726544856294	0.440773754017036	0.606929480655854	NA
"gene2136"	0.276603599775833	-0.0189184680656803	0.44632394626873	0.773931167041082	NA
"gene2137"	0.656242001314105	-0.0247038475718128	0.441294921658324	0.766033767997074	NA
"gene2138"	0.947841219260575	0.0313644986630419	0.437894927837304	0.77549804381695	NA
"gene2139"	0	NA	NA	NA	NA
"gene2140"	0	NA	NA	NA	NA
"gene2141"	0	NA	NA	NA	NA
"gene2142"	1.62660198467881	-0.13178691881415	0.457267904764995	0.289894812375789	NA
"gene2143"	0.318821863795398	-0.0470153921567179	0.451064703786838	0.56782163961069	NA
"gene2144"	3.25760906623026	-0.0670910547774675	0.422687334611386	0.670993315044317	NA
"gene2145"	0.318821863795398	-0.0470153921567179	0.451064703786838	0.56782163961069	NA
"gene2146"	0.354912103704927	-0.0572180410014224	0.452656935975032	0.407744232966306	NA
"gene2147"	3.67561355186894	-0.181226698875927	0.447702809784255	0.3274888672935	NA
"gene2148"	1.05418899694432	-0.0834468685543263	0.44593729012885	0.4564442826229	NA
"gene2149"	0.276603599775833	-0.0189184680656803	0.44632394626873	0.773931167041082	NA
"gene2150"	1.24247695465162	-0.090269239471557	0.44595867333834	0.434969734280765	NA
"gene2151"	2.93629995966008	-0.12859421369788	0.435447802300607	0.437299837609881	NA
"gene2152"	3.64191074648891	-0.0173228215404682	0.407309471518944	0.919009373466084	NA
"gene2153"	1.27601260675584	-0.105546941072632	0.453123055052149	0.343145902589605	NA
"gene2154"	0	NA	NA	NA	NA
"gene2155"	0.511370091494944	0.0816662275191597	0.455432405448165	0.392506157715375	NA
"gene2156"	0.0815590240607032	0.0175363995846427	0.448527063528596	0.993328306366226	NA
"gene2157"	1.45327132065341	0.175723755898518	0.481639119844502	0.158610122281331	NA
"gene2158"	2.09589538846574	0.138007841721905	0.45453800253483	0.334394427933939	NA
"gene2159"	2.07165916008132	-0.102034398083813	0.445303883433954	0.415897579966291	NA
"gene2160"	4.13000790176369	-0.020890665960668	0.404295070965648	0.905596161031819	NA
"gene2161"	0	NA	NA	NA	NA
"gene2162"	1.37095812447668	-0.0548918640437755	0.438082829189556	0.62991913663286	NA
"gene2163"	0.422673293463562	0.00301030796837872	0.443477471737867	0.977138395900496	NA
"gene2164"	0.966665851480557	-0.0715558305834362	0.445962664924484	0.465791294739158	NA
"gene2165"	3.1557446664666	0.133062208473742	0.434742924316642	0.437028521202097	NA
"gene2166"	1.55779272057079	-0.0306931606172134	0.435963885551343	0.774694232241324	NA
"gene2167"	2.44907767208074	0.0806968006360297	0.429772759745171	0.588229309127806	NA
"gene2168"	0.970577236620578	-0.00442717499804591	0.446441315381607	0.930795478533904	NA
"gene2169"	0.783713421278525	-0.0663574153359903	0.449558212215092	0.359844693953371	NA
"gene2170"	0.0815590240607032	0.0175363995846427	0.448527063528596	0.993328306366226	NA
"gene2171"	1.31374424228648	-0.107491582883238	0.450986829890967	0.363787068236956	NA
"gene2172"	1.03985099321327	-0.0175231807986541	0.435486056337602	0.874234090152196	NA
"gene2173"	0.276603599775833	-0.0189184680656803	0.44632394626873	0.773931167041082	NA
"gene2174"	0.146069693687729	0.0213706207431958	0.448759897840456	0.987322827148718	NA
"gene2175"	0.486643793661599	0.0194839552563081	0.443205815126322	0.869334196937796	NA
"gene2176"	2.06379318267372	-0.242592858486787	0.516037602889716	0.120020960706085	NA
"gene2177"	8.32443948774689	-0.181960370997783	0.403713092692902	0.400743713144188	0.672675445409566
"gene2178"	0.632713487349328	0.0408456886053667	0.443955268804013	0.680793653863918	NA
"gene2179"	1.00051023317213	-0.0639494382233636	0.442093024997265	0.552312023196942	NA
"gene2180"	0.632713487349328	0.0408456886053667	0.443955268804013	0.680793653863918	NA
"gene2181"	0.855638323352966	0.0455328555089441	0.442974608728741	0.565573736450199	NA
"gene2182"	0.535618675689	-0.0366589934659672	0.444056231917492	0.656571470471093	NA
"gene2183"	0.259015075913167	-0.0168913226913258	0.446331702518856	0.778858365987595	NA
"gene2184"	1.45511005422941	-0.127913427226154	0.456618798711025	0.3012480070704	NA
"gene2185"	1.3517282049929	-0.0914929177424276	0.443740971847379	0.464654502195415	NA
"gene2186"	0	NA	NA	NA	NA
"gene2187"	0.39008915143026	-0.0618481536441582	0.453371092734013	0.37633174117895	NA
"gene2188"	1.21848069763335	0.0435476478016137	0.436635326136389	0.694868695499738	NA
"gene2189"	1.48958791905961	-0.00705382650134575	0.431169259116458	0.952171259220778	NA
"gene2190"	1.18510405899527	-0.0285382113694224	0.435213249772362	0.797915385306311	NA
"gene2191"	2.87699501671809	0.0989557427173693	0.430468240558669	0.532999742465861	NA
"gene2192"	0.177456051852464	-0.0297651756621198	0.44969660825671	0.645253476157176	NA
"gene2193"	0.836852015621732	-0.080001112496157	0.449746180810408	0.404830036509496	NA
"gene2194"	1.65015462994454	-0.163324717276857	0.470816501682398	0.21422395027296	NA
"gene2195"	3.34795331326088	-0.197367409364842	0.460847104146744	0.279038672189789	NA
"gene2196"	0.97527786779654	0.164791960674386	0.484331184270199	0.112621520558082	NA
"gene2197"	7.18709325237769	-0.185890202906558	0.423338352207014	0.368423496836524	NA
"gene2198"	0.950337567276158	-0.149724411042251	0.474711497647735	0.154126318585309	NA
"gene2199"	6.1633762069294	-0.0500602142945621	0.386672640502074	0.802021864084646	NA
"gene2200"	2.52628494981771	-0.00293015389716186	0.416382559212042	0.983644026877384	NA
"gene2201"	1.79634176864286	0.0141084886236045	0.426976379194103	0.917516078445222	NA
